Episodes;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward;Reward
974;0.2525802411;0.3376369562;0.3329297972;0.3155539883;0.1864195646;0.2805290588;0.2506796793;0.2820529922;0.1794374234;0.2811818219
975;0.2592705169;0.3067380549;0.3072682547;0.252645255;0.2405707902;0.3060292556;0.253057421;0.2747177515;0.2671665376;0.2514313798
976;0.2166348772;0.3207841649;0.3080277642;0.298784938;0.1682276526;0.1771309534;0.1805663619;0.2417679637;0.1519624659;0.2081500472
977;0.2191741175;0.307133404;0.3176518702;0.2085116084;0.2529417148;0.1962511111;0.2289140951;0.2790839399;0.2270073954;0.2408652024
978;0.154138541;0.3376369562;0.2756774131;0.3213071826;0.1817330808;0.2573251659;0.1884397928;0.3248805554;0.1486824402;0.2450166405
979;0.2439328114;0.2933025673;0.252138917;0.3265954722;0.2001824924;0.237234326;0.2658974706;0.2964051495;0.2531462966;0.2722962194
980;0.2518545364;0.2816799526;0.2563880223;0.260710462;0.19334342;0.231484421;0.2848952472;0.3073191856;0.2194374279;0.2341485716
981;0.2393739428;0.3202030342;0.2883245848;0.3271184899;0.2239872604;0.2577249077;0.2433251;0.3019032274;0.2583764732;0.2846744085
982;0.2055270897;0.2521908892;0.3045396554;0.2902806127;0.2520265138;0.2081825505;0.2798662346;0.291855477;0.2484417448;0.2539774104
983;0.2347687432;0.2557426524;0.2553977161;0.2992242147;0.2032713218;0.2174126776;0.1427263667;0.2830054717;0.2360750701;0.2270574624
984;0.2503960458;0.2398344552;0.2904224667;0.3015078783;0.2211290189;0.19055271;0.2185168581;0.243195315;0.2309846487;0.2737292297
985;0.2250523881;0.2752479513;0.2850504361;0.3260143415;0.1858986216;0.2865890759;0.2802196425;0.2594806216;0.2642336184;0.3029905576
986;0.2305122535;0.2638896021;0.305035522;0.2802172299;0.2243684392;0.2611956482;0.2026280873;0.2697011762;0.2188450209;0.2817768061
987;0.2365786076;0.2880426782;0.2566494807;0.300799079;0.1956294728;0.1730148713;0.2489466524;0.2857153078;0.2262962862;0.2519789018
988;0.2379431254;0.2882463434;0.3014639506;0.300799079;0.2069722365;0.3265954722;0.2562153449;0.2581689787;0.233592057;0.2580864336
989;0.2230262263;0.2485100092;0.2682813858;0.2152074488;0.2650378299;0.2498261898;0.2392444723;0.2712583398;0.2285208981;0.2376380213
990;0.2546980926;0.3190692481;0.3329297972;0.3138390715;0.2439981128;0.2955689024;0.2399558209;0.2492025229;0.2573181626;0.2616940122
991;0.2632474622;0.3376369562;0.3066103863;0.2600125112;0.2348093852;0.2238137391;0.2744605963;0.2485386208;0.2689407773;0.3011669078
992;0.2174597973;0.2798969972;0.2900411868;0.2616940122;0.192413564;0.2680173012;0.2616948667;0.2962777017;0.1779478519;0.2618796573
993;0.252519408;0.2784840944;0.2735696754;0.2853340279;0.2325343221;0.275770969;0.2215811621;0.3376369562;0.2445892102;0.2738537633
994;0.23013327;0.222577104;0.309769832;0.3318256488;0.2191836633;0.2959367312;0.2304109599;0.2830362951;0.2611710788;0.1710573345
995;0.2372441161;0.3066103863;0.3104075526;0.2908617434;0.2605252861;0.2713935521;0.266440766;0.2639041656;0.2600125112;0.2887451746
996;0.2529586848;0.2760346118;0.2298852319;0.3370558254;0.238810147;0.2584274041;0.237262803;0.2819181414;0.2326749919;0.2611710788
997;0.2224875555;0.316077006;0.3265954722;0.2560683499;0.2279344092;0.2676555554;0.2111276513;0.3213071826;0.2065239269;0.2584481384
998;0.2605182641;0.2551448674;0.3318256488;0.2919490737;0.2406337968;0.2199927537;0.177060688;0.2814306074;0.2175637182;0.2265891478
999;0.2543868617;0.2382785034;0.3154958752;0.3155539883;0.2435059186;0.1590255919;0.274636058;0.3218883133;0.2384016437;0.2319326996
